SEQ,TAX
Otu015909,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu015910,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu015911,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu015912,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu015913,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae
Otu015914,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu015915,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015916,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu015917,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015918,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015919,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015920,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu015921,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015922,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu015923,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015924,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015925,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu015926,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu015927,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
Otu015928,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu015929,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015930,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu015931,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu015932,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
Otu015933,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu015934,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu015935,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015936,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015937,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015938,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015939,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu015940,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu015941,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015942,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu015943,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015944,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015945,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015946,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015947,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu015948,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
Otu015949,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu015950,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015951,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015952,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu015953,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015954,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015955,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015956,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015957,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu015958,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu015959,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu015960,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu015961,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015962,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu015963,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015964,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015965,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu015966,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae
Otu015967,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015968,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia
Otu015969,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015970,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015971,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides
Otu015972,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015973,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015974,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015975,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015976,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015977,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015978,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015979,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015980,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015981,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015982,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015983,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015984,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu015985,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu015986,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015987,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015988,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI;Anaerococcus
Otu015989,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia
Otu015990,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015991,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia
Otu015992,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015993,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Odoribacter
Otu015994,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu015995,Bacteria;Bacteroidetes
Otu015996,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu015997,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu015998,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu015999,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016000,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu016001,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu016002,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016003,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu016004,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016005,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016006,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016007,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Clostridium_XI
Otu016008,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016009,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016010,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016011,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016012,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016013,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016014,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016015,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016016,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
Otu016017,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016018,Bacteria;Bacteroidetes
Otu016019,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu016020,Bacteria;Bacteroidetes
Otu016021,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016022,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016023,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016024,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu016025,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016026,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu016027,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016028,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016029,Bacteria;Proteobacteria;Betaproteobacteria
Otu016030,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016031,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016032,Bacteria;Proteobacteria;Betaproteobacteria
Otu016033,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016034,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016035,Bacteria;Proteobacteria;Betaproteobacteria
Otu016036,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_XlVa
Otu016037,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016038,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016039,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016040,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter
Otu016041,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016042,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016043,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016044,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016045,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides
Otu016046,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia
Otu016047,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016048,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016049,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Clostridium_IV
Otu016050,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016051,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016052,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016053,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016054,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016055,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016056,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016057,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016058,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016059,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016060,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_XlVb
Otu016061,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016062,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016063,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016064,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016065,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia
Otu016066,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016067,Bacteria;Proteobacteria;Betaproteobacteria
Otu016068,Bacteria;Proteobacteria;Betaproteobacteria
Otu016069,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016070,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu016071,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016072,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016073,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu016074,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016075,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016076,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu016077,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016078,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016079,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_XlVa
Otu016080,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016081,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016082,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016083,Bacteria;Actinobacteria;Actinobacteria
Otu016084,Bacteria;Actinobacteria;Actinobacteria
Otu016085,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016086,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016087,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Odoribacter
Otu016088,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu016089,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu016090,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016091,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu016092,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016093,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016094,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016095,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016096,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
Otu016097,Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus
Otu016098,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016099,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016100,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
Otu016101,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016102,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu016103,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella
Otu016104,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016105,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016106,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu016107,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter
Otu016108,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus
Otu016109,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu016110,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016111,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus
Otu016112,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016113,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu016114,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016115,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016116,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016117,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016118,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016119,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016120,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016121,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016122,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016123,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016124,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016125,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016126,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu016127,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016128,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016129,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016130,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
Otu016131,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu016132,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016133,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016134,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016135,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
Otu016136,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016137,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu016138,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016139,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016140,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella
Otu016141,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016142,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016143,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016144,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016145,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
Otu016146,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016147,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016148,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu016149,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016150,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu016151,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016152,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016153,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Odoribacter
Otu016154,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016155,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu016156,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016157,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides
Otu016158,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016159,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016160,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016161,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016162,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016163,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016164,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016165,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016166,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016167,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016168,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016169,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016170,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016171,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae
Otu016172,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu016173,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Odoribacter
Otu016174,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016175,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016176,Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium
Otu016177,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016178,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016179,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016180,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu016181,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016182,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016183,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016184,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu016185,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu016186,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu016187,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016188,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
Otu016189,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Clostridium_XI
Otu016190,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu016191,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu016192,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu016193,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
