BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,PARAMS
260,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae,linear regression,0.14285714285714288,0.7599453002180929,
260,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae,ridge regression,0.14285714285714288,0.7599453002180929,
260,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae,ard regression,-0.3571428571428572,0.4316113520383278,
260,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae,svr,0.09286672801004267,0.5956939481890875,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
260,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae,decision tree,-0.10280177181969202,0.5567629806246563,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
260,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae,random forest,0.0406904002299494,0.8164750648155443,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
261,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae,linear regression,0.7857142857142859,0.03623846267982713,
261,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae,ridge regression,0.7857142857142859,0.03623846267982713,
261,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae,ard regression,0.3214285714285715,0.4820720382996776,
261,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae,svr,0.44107980922175627,0.007996106282040106,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
261,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae,decision tree,0.1346666786038797,0.4405361730311025,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
261,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae,random forest,-0.04234439007174911,0.8091497611507958,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
262,k__Bacteria; p__Proteobacteria; c__Zetaproteobacteria; o__Mariprofundales; f__Mariprofundaceae,linear regression,0.0,1.0,
262,k__Bacteria; p__Proteobacteria; c__Zetaproteobacteria; o__Mariprofundales; f__Mariprofundaceae,ridge regression,0.0,1.0,
262,k__Bacteria; p__Proteobacteria; c__Zetaproteobacteria; o__Mariprofundales; f__Mariprofundaceae,ard regression,0.0,1.0,
262,k__Bacteria; p__Proteobacteria; c__Zetaproteobacteria; o__Mariprofundales; f__Mariprofundaceae,svr,-0.03715389365663236,0.8321884433208772,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
262,k__Bacteria; p__Proteobacteria; c__Zetaproteobacteria; o__Mariprofundales; f__Mariprofundaceae,decision tree,0.25446495377268585,0.14016712150014166,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
262,k__Bacteria; p__Proteobacteria; c__Zetaproteobacteria; o__Mariprofundales; f__Mariprofundaceae,random forest,-0.07835719059508127,0.6545711855624928,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
263,k__Bacteria; p__SAR406; c__AB16; o__Arctic96B-7; f__A714017,linear regression,0.25,0.5887244480896833,
263,k__Bacteria; p__SAR406; c__AB16; o__Arctic96B-7; f__A714017,ridge regression,0.25,0.5887244480896833,
263,k__Bacteria; p__SAR406; c__AB16; o__Arctic96B-7; f__A714017,ard regression,-0.1785714285714286,0.7016579425162729,
263,k__Bacteria; p__SAR406; c__AB16; o__Arctic96B-7; f__A714017,svr,-0.0007016560184835544,0.9968082374497179,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
263,k__Bacteria; p__SAR406; c__AB16; o__Arctic96B-7; f__A714017,decision tree,0.20752880333802126,0.23160088287618275,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
263,k__Bacteria; p__SAR406; c__AB16; o__Arctic96B-7; f__A714017,random forest,0.006870929650855939,0.9687523757339886,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
264,k__Bacteria; p__SBR1093; c__; o__; f__,linear regression,-0.25,0.5887244480896833,
264,k__Bacteria; p__SBR1093; c__; o__; f__,ridge regression,-0.2142857142857144,0.6445115810207203,
264,k__Bacteria; p__SBR1093; c__; o__; f__,ard regression,-0.25,0.5887244480896833,
264,k__Bacteria; p__SBR1093; c__; o__; f__,svr,-0.4221444624479921,0.011534938691628523,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
264,k__Bacteria; p__SBR1093; c__; o__; f__,decision tree,-0.13589097144074253,0.4363534305404141,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
264,k__Bacteria; p__SBR1093; c__; o__; f__,random forest,0.13183743682000834,0.45028550850804494,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
265,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,linear regression,0.5,0.25316999510032273,
265,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,ridge regression,0.5,0.25316999510032273,
265,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,ard regression,0.5714285714285715,0.1802019889115274,
265,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,svr,0.3596356874639933,0.03384293628990594,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
265,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,decision tree,-0.007440686277804465,0.9661626610126446,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
265,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,random forest,-0.15148343800607772,0.3850279051420287,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
266,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__,linear regression,0.8214285714285715,0.023448808345691505,
266,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__,ridge regression,0.8214285714285715,0.023448808345691505,
266,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__,ard regression,0.9285714285714288,0.0025194724037946874,
266,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__,svr,-0.07909690772889795,0.6515154122774257,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
266,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__,decision tree,0.19813372672073226,0.2538863798669278,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
266,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__,random forest,0.05918243805247327,0.7355828441783873,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
267,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae,linear regression,0.4285714285714287,0.337368311085824,
267,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae,ridge regression,0.2142857142857144,0.6445115810207203,
267,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae,ard regression,0.2142857142857144,0.6445115810207203,
267,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae,svr,-0.4454573750263142,0.007325278116682375,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
267,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae,decision tree,0.01810399274683764,0.9177858097204262,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
267,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae,random forest,0.1994530651903532,0.2506738941133349,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
268,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae,linear regression,-0.8214285714285715,0.023448808345691505,
268,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae,ridge regression,-0.8214285714285715,0.023448808345691505,
268,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae,ard regression,-0.3214285714285715,0.4820720382996776,
268,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae,svr,0.06647039370550492,0.7044037465881231,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
268,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae,decision tree,-0.3161439766936033,0.06428745916346387,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
268,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae,random forest,-0.18817933860099328,0.279003691614214,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
269,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Thermovirgaceae,linear regression,-0.1785714285714286,0.7016579425162729,
269,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Thermovirgaceae,ridge regression,-0.1785714285714286,0.7016579425162729,
269,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Thermovirgaceae,ard regression,0.1785714285714286,0.7016579425162729,
269,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Thermovirgaceae,svr,-0.20308571578862528,0.24196898504490275,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
269,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Thermovirgaceae,decision tree,-0.1402105276967488,0.4217715530267933,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
269,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Thermovirgaceae,random forest,-0.1965513353571968,0.2577752713606839,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
270,k__Bacteria; p__TM6; c__SBRH58; o__; f__,linear regression,-0.10714285714285716,0.8191508555699912,
270,k__Bacteria; p__TM6; c__SBRH58; o__; f__,ridge regression,-0.10714285714285716,0.8191508555699912,
270,k__Bacteria; p__TM6; c__SBRH58; o__; f__,ard regression,-0.10714285714285716,0.8191508555699912,
270,k__Bacteria; p__TM6; c__SBRH58; o__; f__,svr,0.07904697105599852,0.6517215258817248,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
270,k__Bacteria; p__TM6; c__SBRH58; o__; f__,decision tree,0.28713846973139723,0.09443187164191597,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
270,k__Bacteria; p__TM6; c__SBRH58; o__; f__,random forest,0.5106923630289251,0.0017203181743564145,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
271,k__Bacteria; p__TM6; c__SJA-4; o__; f__,linear regression,0.1785714285714286,0.7016579425162729,
271,k__Bacteria; p__TM6; c__SJA-4; o__; f__,ridge regression,0.2142857142857144,0.6445115810207203,
271,k__Bacteria; p__TM6; c__SJA-4; o__; f__,ard regression,-0.6428571428571429,0.11939237342741095,
271,k__Bacteria; p__TM6; c__SJA-4; o__; f__,svr,-0.14803398589540734,0.3960677559405241,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
271,k__Bacteria; p__TM6; c__SJA-4; o__; f__,decision tree,0.2385462715476239,0.16757958639620013,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
271,k__Bacteria; p__TM6; c__SJA-4; o__; f__,random forest,-0.10291649772405244,0.5563204233192168,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
272,k__Bacteria; p__TM6; c__SJA-4; o__S1198; f__,linear regression,0.39285714285714296,0.3833168704269727,
272,k__Bacteria; p__TM6; c__SJA-4; o__S1198; f__,ridge regression,0.39285714285714296,0.3833168704269727,
272,k__Bacteria; p__TM6; c__SJA-4; o__S1198; f__,ard regression,0.2857142857142857,0.5345092286010406,
272,k__Bacteria; p__TM6; c__SJA-4; o__S1198; f__,svr,0.07208477051888924,0.6807004601784525,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
272,k__Bacteria; p__TM6; c__SJA-4; o__S1198; f__,decision tree,-0.16305339266961116,0.3493309669552601,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
272,k__Bacteria; p__TM6; c__SJA-4; o__S1198; f__,random forest,0.030980597426974458,0.8597679709368224,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
273,k__Bacteria; p__TM7; c__; o__; f__,linear regression,-0.2142857142857144,0.6445115810207203,
273,k__Bacteria; p__TM7; c__; o__; f__,ridge regression,-0.2142857142857144,0.6445115810207203,
273,k__Bacteria; p__TM7; c__; o__; f__,ard regression,0.10714285714285716,0.8191508555699912,
273,k__Bacteria; p__TM7; c__; o__; f__,svr,-0.13052018061166204,0.4548641117350733,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
273,k__Bacteria; p__TM7; c__; o__; f__,decision tree,0.029079165745699482,0.8682972623296211,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
273,k__Bacteria; p__TM7; c__; o__; f__,random forest,0.2330016543250079,0.1779736506512274,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
274,k__Bacteria; p__TM7; c__SC3; o__; f__,linear regression,-0.5714285714285715,0.1802019889115274,
274,k__Bacteria; p__TM7; c__SC3; o__; f__,ridge regression,-0.5714285714285715,0.1802019889115274,
274,k__Bacteria; p__TM7; c__SC3; o__; f__,ard regression,-0.7500000000000002,0.05218140045705776,
274,k__Bacteria; p__TM7; c__SC3; o__; f__,svr,-0.037008496473851835,0.8328358855658546,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
274,k__Bacteria; p__TM7; c__SC3; o__; f__,decision tree,-0.05050150815537018,0.7732669608411182,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
274,k__Bacteria; p__TM7; c__SC3; o__; f__,random forest,0.10011223348089028,0.5671845156195803,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
275,k__Bacteria; p__TM7; c__TM7-3; o__; f__,linear regression,0.10714285714285716,0.8191508555699912,
275,k__Bacteria; p__TM7; c__TM7-3; o__; f__,ridge regression,0.10714285714285716,0.8191508555699912,
275,k__Bacteria; p__TM7; c__TM7-3; o__; f__,ard regression,0.10714285714285716,0.8191508555699912,
275,k__Bacteria; p__TM7; c__TM7-3; o__; f__,svr,0.040802044738009885,0.8159801170324223,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
275,k__Bacteria; p__TM7; c__TM7-3; o__; f__,decision tree,-0.02327875999901276,0.8944027799698812,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
275,k__Bacteria; p__TM7; c__TM7-3; o__; f__,random forest,0.4359050570601978,0.008856082167404166,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
276,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__,linear regression,0.07142857142857144,0.8790481931481541,
276,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__,ridge regression,-0.03571428571428572,0.9394082054712856,
276,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__,ard regression,0.2142857142857144,0.6445115810207203,
276,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__,svr,-0.021178141446618358,0.9038853326786612,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
276,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__,decision tree,0.11295428908990544,0.5182467745647881,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
276,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__,random forest,-0.13728800725250911,0.4316073025248141,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
277,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16,linear regression,0.3571428571428572,0.4316113520383278,
277,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16,ridge regression,0.3571428571428572,0.4316113520383278,
277,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16,ard regression,0.0,1.0,
277,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16,svr,-0.2854140106847059,0.09651617740782664,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
277,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16,decision tree,0.3836491265856485,0.02289912836431924,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
277,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16,random forest,0.3202245023084841,0.060738378045240675,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
278,k__Bacteria; p__TM7; c__TM7-3; o__EW055; f__,linear regression,0.5357142857142858,0.2152174556780128,
278,k__Bacteria; p__TM7; c__TM7-3; o__EW055; f__,ridge regression,0.5357142857142858,0.2152174556780128,
278,k__Bacteria; p__TM7; c__TM7-3; o__EW055; f__,ard regression,0.7142857142857144,0.07134356146753759,
278,k__Bacteria; p__TM7; c__TM7-3; o__EW055; f__,svr,-0.16567321832220022,0.34153585704820755,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
278,k__Bacteria; p__TM7; c__TM7-3; o__EW055; f__,decision tree,0.14216517260677766,0.4152637882513736,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
278,k__Bacteria; p__TM7; c__TM7-3; o__EW055; f__,random forest,-0.4225729640795846,0.011442212010613151,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
279,k__Bacteria; p__TM7; c__TM7-3; o__I025; f__Rs-045,linear regression,0.6428571428571429,0.11939237342741095,
279,k__Bacteria; p__TM7; c__TM7-3; o__I025; f__Rs-045,ridge regression,0.6428571428571429,0.11939237342741095,
279,k__Bacteria; p__TM7; c__TM7-3; o__I025; f__Rs-045,ard regression,0.4642857142857144,0.2939341076002517,
279,k__Bacteria; p__TM7; c__TM7-3; o__I025; f__Rs-045,svr,-0.050599216100548204,0.7728397779461655,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
279,k__Bacteria; p__TM7; c__TM7-3; o__I025; f__Rs-045,decision tree,-0.16226839494040116,0.35168747846405235,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
279,k__Bacteria; p__TM7; c__TM7-3; o__I025; f__Rs-045,random forest,0.30314096468583296,0.07669496967293417,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
280,k__Bacteria; p__Tenericutes; c__Mollicutes; o__; f__,linear regression,0.7857142857142859,0.03623846267982713,
280,k__Bacteria; p__Tenericutes; c__Mollicutes; o__; f__,ridge regression,0.7857142857142859,0.03623846267982713,
280,k__Bacteria; p__Tenericutes; c__Mollicutes; o__; f__,ard regression,0.6071428571428572,0.1482311614811614,
280,k__Bacteria; p__Tenericutes; c__Mollicutes; o__; f__,svr,0.12129294179572216,0.4876273322194995,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
